plz,name,lat,long,ev_count,population,area
7613,"Crossen, Heideland u.a.",50.9874433425,11.9394613544,0,5510,69.361796
95683,Ebnath,49.9533161048,11.9386623857,2,1337,11.064579
83080,Oberaudorf,47.6636495766,12.1138052417,4,4872,58.359853
16866,"Gumtow, Kyritz u.a.",52.9831189693,12.3232149188,5,13406,410.621586
8523,Plauen,50.4715430893,12.1064354782,1,19023,7.088085
92670,Windischeschenbach,49.8116027424,12.1559576628,9,5197,36.361743
83139,Söchtenau,47.9194172696,12.230620061,1,2598,25.603306
84166,Adlkofen,48.5363483827,12.2823158742,1,3830,47.884629
6842,Dessau-Roßlau,51.7895794436,12.3002644893,0,13398,36.177392
95652,Waldsassen,50.0152045038,12.3155826123,1,6946,66.526126
83093,Bad Endorf,47.9040918281,12.3013113033,3,7906,40.191454
6803,Bitterfeld-Wolfen,51.6505084292,12.2914478633,0,2521,7.711556
6808,Bitterfeld-Wolfen,51.5974476397,12.3329630121,0,2896,14.000455
17214,Nossentiner Hütte,53.5334003853,12.3749067687,1,1593,95.276904
8459,Neukirchen/Pleiße,50.7831459235,12.3866904374,0,4302,16.908304
4277,Leipzig,51.3049689215,12.3709154957,0,21625,8.225682
95698,Neualbenreuth,49.9662045678,12.4249681137,3,1427,50.160466
8262,Muldenhammer,50.4286772036,12.4951838283,0,3340,56.09432
94345,Aholfing,48.9371354711,12.4774336877,0,1712,21.674893
93491,Stamsried,49.2741295474,12.5235483294,0,2185,43.453103
8328,Stützengrün,50.5370600293,12.5557836671,0,3585,28.21695
84160,Frontenhausen,48.5212466636,12.5274288899,0,4428,30.419768
8309,Eibenstock,50.4694421179,12.6100484463,0,8073,111.775585
8396,Waldenburg,50.8835108934,12.584429146,0,5363,39.399851
17192,Waren/ Müritz,53.5066897836,12.7443155924,9,26208,394.067231
4808,Wurzen,51.3884248934,12.8030830651,1,27018,232.694988
16833,Fehrbellin,52.7776054995,12.7814915722,3,6616,198.939295
84553,Halsbach,48.1188638401,12.6829421756,0,978,22.028716
94522,Wallersdorf,48.7355830078,12.7521596445,0,6705,71.347282
93486,Runding,49.2222253124,12.7569270035,1,2309,21.046546
94559,Niederwinkling,48.8733256159,12.792935633,2,2501,25.679125
8344,Grünhain-Beierfeld,50.5758128027,12.8109407065,0,6203,22.550341
16827,Neuruppin,52.9875226497,12.8663730613,0,3007,90.783962
93479,Grafenwiesen,49.2034578422,12.8795575058,0,1527,10.201395
84387,Julbach,48.2533030342,12.9334038363,0,2327,11.218125
14469,Potsdam,52.4271767167,13.0264734852,9,24882,47.597457
9430,Drebach,50.6875092767,13.0206465849,0,5647,32.934765
9518,Großrückerswalde,50.6209127039,13.1100759916,0,3642,26.75886
18569,Gingst,54.491137353,13.2642734011,4,3958,165.906857
13587,Berlin Hakenfelde,52.5769013888,13.1855954184,4,20108,17.499538
16761,Hennigsdorf,52.6304556948,13.2010964024,3,25527,31.120745
1623,Lommatzsch,51.204460189,13.2945647334,0,5408,66.981734
1589,Riesa,51.2917259611,13.3247041497,0,10121,15.410295
9633,Halsbrücke,50.9631120274,13.389564317,0,5374,41.057229
94104,Tittling,48.7288836756,13.3964824432,2,5419,39.47374
10367,Berlin Lichtenberg,52.5244160178,13.4819237847,5,18902,1.702674
18546,Sassnitz,54.5242540472,13.6148503296,5,9754,47.939848
94143,Grainet,48.7985643985,13.6658706637,1,2392,42.817793
1773,Altenberg,50.7763648733,13.7282064924,0,5504,89.970781
1778,Altenberg,50.765012727,13.8395919165,0,3065,56.162312
17449,Karlshagen,54.1741568003,13.8118849943,4,5122,54.323954
3222,Lübbenau/ Spreewald,51.8489253314,13.9513907037,0,16525,139.822489
15326,"Zeschdorf, Podelzig, Lebus",52.436871698,14.4722994929,0,5469,120.372687
15518,"Briesen, Rauen u.a.",52.3946511103,14.1872411634,0,11146,325.790803
2799,Großschönau,50.8651848369,14.6451322415,0,1282,8.472249
2796,Jonsdorf,50.8534723019,14.689549827,0,1715,9.068105
82362,Weilheim i. OB,47.8443435074,11.1460589931,8,21179,56.147994
90409,Nürnberg,49.4669596049,11.0903264543,2,16251,1.565462
90478,Nürnberg,49.4397496696,11.1046894332,3,17061,2.187864
82279,Eching a. Ammersee,48.0806112553,11.1167331044,0,1648,7.612542
39387,Oschersleben (Bode),52.0297908921,11.2641557697,5,20627,189.873095
85128,Nassenfels,48.8054478335,11.2216677434,0,1966,18.493886
39345,"Haldensleben, Flechtingen, Bülstringen u.a.",52.3369580043,11.387161306,0,5669,190.701432
85116,Egweil,48.7871911045,11.2246811441,0,1104,9.400154
85254,Sulzemoos,48.2863622736,11.2592773051,1,1654,17.141869
85259,Sulzemoos,48.2984765667,11.2320022855,0,899,1.883226
85253,Erdweg,48.3327263231,11.2832771771,0,5497,36.100407
99628,"Buttstädt, Großbrembach, Kleinbrembach",51.1331605343,11.376678116,0,6985,105.05913
96369,Weißenbrunn,50.1907391687,11.3541681838,0,3036,26.060413
6456,Arnstein,51.6730646455,11.4475816777,0,7353,122.264322
6542,Allstedt,51.5358733102,11.3574810264,0,8397,150.854875
29471,Gartow,53.0113123119,11.4362036736,0,1359,64.963339
82377,Penzberg,47.7610471512,11.3812610524,8,16011,25.702411
85113,Böhmfeld,48.8699120616,11.3700947137,0,1616,16.273653
82057,Icking,47.9476126949,11.4238443782,2,3563,16.741698
85095,Denkendorf,48.9275938405,11.4693775804,1,4388,47.775536
82064,Straßlach-Dingharting,48.0141528015,11.5359314591,2,3213,61.920184
7368,Remptendorf,50.5367430853,11.5997054585,0,3766,97.800074
7745,Jena,50.904797819,11.562422206,0,26247,23.88147
92275,Hirschbach,49.574424901,11.5857631761,0,1275,31.083736
95447,Bayreuth,49.9264565586,11.5582391515,5,16562,10.889187
95463,Bindlach,49.9961339261,11.6022951676,2,7264,37.563353
92363,Breitenbrunn,49.0917449181,11.6323310829,0,3403,70.811317
81667,München,48.1306380833,11.599341581,8,17082,1.207743
95138,Bad Steben,50.3579920726,11.6362716891,0,3424,25.746521
6429,Nienburg (Saale),51.8623663085,11.6809440174,0,6979,79.504041
39218,Schönebeck,52.0171423938,11.7370135823,3,30267,58.79478
95482,Gefrees,50.0940721426,11.7327737879,1,4569,50.352099
95197,Schauenstein,50.2763424094,11.7420897103,0,2064,26.675759
85399,Hallbergmoos,48.3104732863,11.7297424276,5,9209,31.406643
39240,"Calbe, Rosenburg u.a.",51.8991773396,11.8562306646,1,12518,135.581187
93354,Siegenburg,48.7584908102,11.8498842425,0,4657,42.003195
95030,Hof,50.3155213605,11.8692319083,2,12978,25.23364
6126,Halle/ Saale,51.4785968007,11.8964199779,0,10619,6.0667
6578,Bilzingsleben Kannawurf Oldisleben,51.2995656764,11.1290219615,0,1575,32.217054
23769,Fehmarn,54.4652377343,11.1484520371,9,12517,181.901302
82436,Eglfing,47.7379981339,11.157081851,0,960,16.19007
19209,Lützow,53.6291852365,11.1804023148,1,3539,79.480911
82438,Eschenlohe,47.5857620837,11.1975896632,2,1528,55.050877
90602,Pyrbaum,49.2892961385,11.2707521432,0,5557,50.323126
96142,Hollfeld,49.9374713047,11.281730373,2,5235,80.593074
90607,Rückersdorf,49.506073914,11.2413198233,4,4444,8.697951
39619,Arendsee,52.8487923612,11.45095364,3,7303,271.135643
92353,Postbauer-Heng,49.2898595723,11.3544464298,1,7327,24.684076
29475,Gorleben,53.038141235,11.370752647,0,639,21.341154
76889,Klingenmünster u.a.,49.0854991978,7.98433933045,9,15115,144.376633
79686,Hasel,47.663707063,7.89511468614,0,1119,11.636676
56457,Westerburg,50.5668193802,7.96668093907,0,6494,22.478938
26345,Bockhorn,53.378653399,8.01223993806,2,8525,77.779774
55576,Sprendlingen,49.8616201521,7.98169764799,3,6168,24.890123
77781,Biberach,48.3322283645,8.01086754258,2,3500,22.635864
59494,Soest,51.565636689,8.08596882487,21,46728,85.752963
55286,Wörrstadt,49.8391785104,8.10727765194,3,8622,22.811547
76547,Sinzheim,48.7608395578,8.14380134571,0,10787,27.66373
55262,Heidesheim am Rhein,50.0028086263,8.12451856415,3,7225,17.551587
88339,Bad Waldsee,47.9179817911,9.7494302165,7,19417,108.453279
29614,Soltau,52.9958091516,9.85670057763,11,21285,203.843296
24794,Borgstedt,54.3539061475,9.72693473158,1,2114,28.566524
22559,Hamburg,53.5875792341,9.76096941593,2,14638,16.46621
37181,Hardegsen,51.6519658438,9.80369929856,3,8080,84.466711
30161,Hannover,52.3769319678,9.74796961893,7,25342,1.792929
36167,Nüsttal,50.6481385372,9.8554820621,0,2874,45.553232
74532,Ilshofen,49.1658353658,9.91251165552,1,6259,54.854716
21274,Undeloh,53.2078870465,9.92393600811,0,945,45.567332
31199,Diekholzen,52.0923324225,9.9449600458,2,6736,30.337223
74586,Frankenhardt,49.0773289403,9.99572336085,0,4764,69.782351
88430,Rot an der Rot,47.9914628809,10.0031661735,2,4439,63.380297
37085,Göttingen,51.5388333008,9.94818054847,6,19590,10.540507
21227,Bendestorf,53.3352334768,9.97467321729,0,2235,4.008851
22767,Hamburg,53.5501561157,9.9469500917,32,27025,2.579154
22041,Hamburg,53.5755056504,10.0788951093,9,14620,3.00553
74597,Stimpfach,49.1016456651,10.167231026,1,2924,33.384999
89287,Bellenberg,48.2584525241,10.0965193657,0,4468,5.130934
97340,Marktbreit,49.6386880812,10.1425306443,3,5433,46.045974
97320,Albertshofen,49.7705515775,10.1365805704,3,8122,39.186244
29339,Wathlingen,52.5253525795,10.1441849435,1,6151,17.635294
36433,Bad Salzungen,50.8312492572,10.2504906809,5,20926,102.147617
97332,Volkach,49.8633575102,10.2413986818,6,8653,60.143534
21394,"Kirchgellersen, Westergellersen, Südergellersen",53.2229074238,10.2765709006,3,5579,54.8933
87727,Babenhausen,48.1386452756,10.2467276938,0,5225,27.192936
29355,Beedenbostel,52.6534830918,10.2565093297,0,1013,12.719198
87770,Oberschönegg,48.1141612048,10.3100859155,0,941,18.292787
38229,Salzgitter,52.1225551833,10.3600280939,12,12963,53.487828
87490,Haldenwang,47.7910628417,10.3588112533,0,3633,26.540476
89331,Burgau,48.4288613312,10.3831534276,3,9323,26.001152
38542,Leiferde,52.4486002619,10.4350608938,0,4355,28.147247
87778,Stetten,48.0098355859,10.4340052627,0,1351,15.687132
86513,Ursberg,48.2469023028,10.442642814,0,3269,25.366331
87772,Pfaffenhausen,48.1227486513,10.4447568318,2,2414,21.149182
89353,Glött,48.5013660795,10.4880350246,0,1115,10.977849
86753,Möttingen,48.8097444598,10.5874890288,1,2443,31.815337
23701,"Eutin, Süsel",54.112182367,10.650212665,10,21627,116.429561
86850,Fischach,48.2832619214,10.6509245413,2,4550,30.142307
86872,Scherstetten,48.1904864319,10.6455183825,0,1004,15.702681
99994,Schlotheim,51.2437157578,10.6635836685,0,6384,81.700264
87679,Westendorf,47.9246362776,10.7074792648,0,1837,11.895231
86975,Bernbeuren,47.7297124121,10.7678197038,0,2365,41.611641
91802,Meinheim,49.0257472927,10.8035677209,1,882,16.349318
23570,Lübeck,53.9454236206,10.8770947756,7,13817,34.996003
86447,Aindling,48.5118594782,10.9503775559,2,5631,51.576493
86508,Rehling,48.4845705463,10.9174419015,0,2427,26.283893
23774,Heiligenhafen,54.3675162937,10.9731121628,7,9085,18.499781
38820,Halberstadt,51.888965236,11.0420491595,8,34881,56.508665
91054,Erlangen,49.6028061034,11.0260946504,9,21327,9.090978
34134,Kassel,51.2821147238,9.46498324552,1,17734,10.996465
25377,"Kollmar, Pagensand",53.6901927575,9.51635283121,0,1736,29.51969
73266,Bissingen an der Teck,48.5803854504,9.50362389904,0,3445,23.404227
88046,Friedrichshafen,47.6627622819,9.50410265404,7,17566,10.447229
71577,Großerlach,49.045402918,9.55080615834,0,2401,27.156025
37170,Uslar,51.5693002118,9.64572060822,3,14832,153.983456
88074,Meckenbeuren,47.6991942585,9.56495808696,4,13132,31.430263
24884,"Selk, Geltdorf, Hahnekrug",54.4664028629,9.59599075141,0,1219,18.416766
25370,Seester,53.7202464257,9.60931327324,2,914,11.592724
24966,Sörup,54.7240689044,9.66099925124,3,4372,43.922713
88149,Nonnenhorn,47.5768232563,9.61492028414,2,1686,1.985789
36166,Haunetal,50.7645284588,9.67195689162,0,3067,55.90322
73104,Börtlingen,48.7595386811,9.63547825319,0,1741,8.25082
47624,Kevelaer-Twisteden,51.5512606922,6.19889923674,0,2371,15.030914
54649,Waxweiler,50.0851142451,6.37434701498,2,2366,48.709021
50189,Elsdorf,50.9318330484,6.56232863079,1,20825,66.470971
54309,Newel,49.8097732118,6.60396660437,0,2896,16.524934
66740,Saarlouis,49.3111121465,6.74750208448,12,34553,43.544597
54518,"Niersbach, Sehlem, Plein u.a.",49.9412460068,6.83074294514,2,14422,173.191002
54317,"Osburg, Gusterath, Farschweiler, Kasel u.a.",49.7616241728,6.73439670244,2,11121,74.953226
40474,Düsseldorf,51.2750808056,6.74871300587,17,13514,20.550458
47058,Duisburg,51.4404513616,6.79558207918,1,14341,4.635475
54528,Salmtal,49.9285612363,6.84428626926,0,2379,14.061268
45478,Mülheim an der Ruhr,51.4317822689,6.83380029025,3,17916,10.513097
48683,Ahaus,52.0978097768,6.96297149828,23,38426,151.521172
54498,Piesport,49.8645240001,6.93103900785,1,1981,19.260123
45468,Mülheim an der Ruhr,51.4278903544,6.88614734166,10,21271,2.743191
66571,Eppelborn,49.4021695879,6.97924877686,1,17740,46.758719
45896,Gelsenkirchen,51.6064395411,7.02982027856,1,24226,19.914857
42719,Solingen,51.1875320994,7.04138197187,6,24211,8.808507
66132,Saarbrücken,49.2254374549,7.07833975257,0,4042,7.879988
79400,Kandern,47.7036786157,7.65407191485,2,8040,62.876593
44289,Dortmund,51.4863854396,7.58955591301,3,11714,7.412869
55497,"Ellern (Hunsrück), Schnorbach",49.983167777,7.63328924142,1,1066,12.397503
58509,Lüdenscheid,51.2197506193,7.60531165802,7,18263,6.321968
51580,Reichshof,50.9572707236,7.68746441025,3,19080,114.59303
56329,Sankt Goar,50.145101694,7.67971473764,3,2808,23.083614
79189,Bad Krozingen,47.9208754633,7.68083107381,3,17817,35.648376
49549,Ladbergen,52.1308345432,7.76249197701,2,6432,52.325572
67731,Otterbach,49.4880866069,7.7352959468,2,3887,6.200639
76891,Bruchweiler-Bärenbach u.a.,49.0897770019,7.82953068239,1,5592,85.982543
67657,Kaiserslautern,49.4514487,7.81310350363,9,19166,23.492272
56427,Siershahn,50.4843801185,7.77383918556,0,2747,4.462784
44229,Dortmund,51.4553278463,7.46131958419,0,16315,9.119922
56332,"Lehmen, Niederfell, Oberfell, Wolken u.a.",50.2510773751,7.45391414738,2,11057,87.067545
51570,Windeck,50.7932004824,7.57257849519,5,18969,107.168581
55621,Hundsbach,49.7204466611,7.56241378841,0,393,7.41926
65510,"Hünstetten, Idstein",50.2329327331,8.25026237929,9,33269,130.099602
55126,Mainz,49.9842453752,8.16835325849,2,13898,11.329502
35753,Greifenstein,50.5946643974,8.25677051763,0,6883,66.757343
78132,Hornberg,48.2022585742,8.25031738566,0,4273,54.381157
49377,Vechta,52.7415027668,8.28549538652,16,30373,87.79315
65187,Wiesbaden,50.0593378589,8.23533624645,3,22300,5.34652
67591,Offstein,49.6089231579,8.23394626359,2,4645,22.730674
55118,Mainz,50.0111147008,8.25672678296,6,24753,1.888352
49457,Drebber,52.675021575,8.41279242246,0,2948,49.465163
33332,Gütersloh,51.8963201023,8.39713739933,3,27611,12.577244
66871,Pfeffelbach,49.5152922143,7.43281705531,1,7015,73.602064
53547,"Breitscheid, Dattenberg, Hausen, Hümmerich, Kasbach-Ohlenberg, Roßbach u.a.",50.5887850317,7.27122004814,1,10584,54.404039
58285,Gevelsberg,51.3335458067,7.34020766277,6,31206,26.395058
55481,Kirchberg u.a.,49.948035638,7.39527776637,3,6535,75.888884
58453,Witten,51.4302087416,7.37145951003,4,22389,14.328014
26579,Baltrum,53.7274826621,7.40158535127,0,563,7.905775
51399,Burscheid,51.0871775689,7.11624500093,4,18043,27.306521
56862,Pünderich,50.0374465408,7.12228294174,2,905,5.184448
44879,Bochum,51.4299493213,7.15822267201,3,27063,9.432881
49716,Meppen,52.7030595059,7.28613481686,15,34081,188.363727
54483,Kleinich,49.8905785128,7.17703141083,0,693,20.372895
44867,Bochum,51.4659551516,7.13636121738,2,11379,6.261699
53721,Siegburg,50.8052828793,7.23770486404,17,38704,23.649773
85447,Fraunberg,48.3605162766,12.0018079817,0,3385,42.5376
95185,Gattendorf,50.328184918,11.9909519455,0,1090,22.198354
84107,Weihmichl,48.6191932363,12.020820284,0,2443,32.128273
92681,Erbendorf,49.8383427943,12.0427354536,1,5228,67.511776
95680,Bad Alexandersbad,50.0120480821,12.0288304658,0,1124,8.998309
84435,Lengdorf,48.2605736296,12.0467218746,1,2701,33.894881
18106,Rostock,54.1283285891,12.0604857485,2,22925,6.851009
6231,Bad Dürrenberg,51.2843129489,12.0955878614,0,12058,36.19149
84405,Dorfen,48.2802020089,12.1657453929,8,13925,99.533637
18057,Rostock,54.0885849194,12.104829975,6,25340,4.856883
16845,Neustadt (Dosse) u.a.,52.8495085576,12.4526556713,0,12736,477.016197
84066,Mallersdorf-Pfaffenberg,48.7725737518,12.2222638488,2,6369,72.622826
92442,Wackersdorf,49.3145564389,12.1911857571,1,5029,33.726499
83556,Griesstätt,47.9899886049,12.1897988188,0,2553,29.644192
6779,Raguhn-Jeßnitz,51.7368684457,12.2582130207,0,5855,77.029515
92439,Bodenwöhr,49.2955587662,12.2871010088,1,4195,54.335332
92685,Floß,49.7256887693,12.2778088236,3,3549,54.375688
8261,Schöneck/Vogtl.,50.390504004,12.3312420545,0,3458,55.322026
84189,Wurmsham,48.3525080212,12.3257368163,0,1316,28.16351
93192,Wald,49.1284124252,12.3516254512,0,2813,37.816338
4317,Leipzig,51.3305139549,12.4039195334,0,17627,2.125514
4318,Leipzig,51.340614994,12.4260014101,0,14151,3.469815
4316,Leipzig,51.3262238619,12.4670165596,0,7578,9.405256
8289,Schneeberg,50.5925503261,12.6205663735,0,14980,23.361737
18314,Löbnitz,54.3156012718,12.7017298705,0,2262,81.143607
6905,Bad Schmiedeberg,51.7031682641,12.7254346904,0,8868,161.34198
9337,"Callenberg, Hohenstein-Ernstthal, Bernsdorf",50.8216127946,12.6789349585,0,23136,73.339728
6888,Wittenberg,51.844997486,12.589668308,0,4391,67.163697
18465,Tribsees,54.1124330448,12.7806355505,0,3123,84.819968
9247,Röhrsdorf,50.8617048405,12.8352355476,0,2957,11.993935
94574,Wallerfing,48.6868572577,12.8775458168,0,1368,20.768432
93471,Arnbruck,49.1363011324,12.9886648795,1,1998,37.878658
84371,Triftern,48.3888488791,13.0044533618,0,5255,62.442272
18445,Prohn,54.3742026322,12.9845647175,0,7181,121.550706
9669,Frankenberg,50.9124864757,13.0747614782,1,15076,65.607879
94209,Regen,48.9699372575,13.1223244132,8,10837,65.212062
14558,Nuthetal,52.2506875971,13.1130917599,0,8601,47.87301
4916,Herzberg/ Elster,51.737940836,13.2199903473,0,13189,315.014916
9434,Zschopau,50.7360766231,13.105332039,0,1549,10.831758
9509,Pockau-Lengefeld (Pockau),50.7062789043,13.2491195453,0,3946,35.834974
16556,Borgsdorf,52.7161366375,13.2674187068,3,4438,15.790555
16559,Liebenwalde,52.8600361021,13.3990688685,0,4323,144.292744
16562,Hohen Neuendorf OT Bergfelde,52.6818733052,13.3230955226,0,5502,13.176929
12203,Berlin Lichtenfelde,52.4441457916,13.3098510004,7,19299,3.183116
16567,Mühlenbecker Land,52.6658272381,13.3618797591,2,5971,29.752963
12167,Berlin Steglitz,52.4485774575,13.33377884,1,18852,1.649691
10715,Berlin Wilhelmsdorf,52.4824627988,13.3288922939,6,15464,1.18246
10827,Berlin,52.4838283784,13.3543151227,5,13930,0.868491
17489,Greifswald,54.0844023511,13.3742045292,5,25289,19.63193
61462,Königstein im Taunus,50.1925891179,8.46181026847,7,15714,25.049228
76139,Karlsruhe,49.0306502049,8.45139730556,2,19678,9.05705
76646,Bruchsal,49.1036673497,8.60025435669,24,42131,92.862651
33605,Bielefeld,51.9978183894,8.57740013386,6,18678,8.604408
33609,Bielefeld,52.0426841829,8.57803205641,4,21251,10.496517
27478,Cuxhaven,53.8050490097,8.72978939249,3,12310,98.721139
27753,Delmenhorst,53.0543922976,8.61146400571,3,23631,9.360289
75236,Kämpfelbach,48.9339466515,8.62769317136,2,6352,13.577017
75387,Neubulach,48.6610339687,8.67429545113,2,5526,24.446338
33813,Oerlinghausen,51.9479462677,8.67573572755,3,16670,32.678564
60487,Frankfurt am Main,50.1273837762,8.64019340809,2,15666,2.865013
72224,Ebhausen,48.6049769273,8.67630261424,5,4714,24.525293
75378,Bad Liebenzell,48.7729251552,8.73448401917,1,8693,33.757204
75239,Eisingen,48.9444590973,8.6763132049,0,4518,8.022392
32049,Herford,52.1356048334,8.70801148978,1,26686,31.148093
69488,Birkenau,49.5653544696,8.72364820999,2,10127,24.522769
35037,Marburg,50.8027557981,8.75164042494,7,22335,9.47749
35039,Marburg,50.8107728719,8.78116752554,6,21581,11.187897
61194,Niddatal,50.2826258488,8.83527954026,2,9302,39.598554
27252,Schwaförden,52.7397733837,8.83994791739,0,1575,26.362608
75059,Zaisenhausen,49.1077838896,8.811390774,4,1661,10.072109
69257,Wiesenbach,49.3630209542,8.82574244259,0,2988,11.114754
61203,Reichelsheim (Wetterau),50.3536247436,8.86085992986,1,6778,27.704134
61137,Schöneck,50.2069320414,8.84353608904,2,11633,21.644626
28213,Bremen,53.0973065476,8.84181674668,2,12077,4.044706
25832,Tönning,54.3078172572,8.88853898028,4,5206,52.752863
78598,Königsheim,48.0981979856,8.8644327346,0,568,4.359042
75428,Illingen,48.9773990332,8.90839274241,3,7230,29.369044
74343,Sachsenheim,49.000130061,9.00353627985,3,17208,57.87905
71665,Vaihingen an der Enz,48.9473118766,8.96560221273,5,27890,73.30606
74193,Schwaigern,49.1385096754,9.03000429312,6,10820,49.466879
28879,Grasberg,53.1809354858,9.01056789477,3,7628,55.573967
32694,Dörentrup,52.0338323172,9.03246066476,2,8229,49.756024
31737,Rinteln,52.175427524,9.11154274,17,25879,110.351353
63654,Büdingen,50.2915838159,9.1087518242,5,20881,122.959401
27404,"Zeven, Elsdorf",53.2869156244,9.28855222927,8,25698,325.051784
78479,Reichenau,47.7210587961,9.10968478247,3,5101,12.703185
25884,Viöl,54.5833323613,9.16572105513,1,2757,43.567225
88634,Herdwangen-Schönach,47.8681141257,9.1902296135,2,3183,36.463419
36326,Antrifttal,50.7947856804,9.19034217698,1,2048,27.293058
70192,Stuttgart,48.7960774076,9.16334003852,3,7922,3.22545
31717,Nordsehl,52.3595896003,9.1783090682,0,777,5.904068
37696,Marienmünster,51.8234798549,9.23232455536,4,5380,64.304763
70174,Stuttgart,48.7828904725,9.17025256942,19,5314,1.262414
70599,Stuttgart,48.7122830072,9.20438816804,11,19589,17.089266
74842,Billigheim,49.3446123846,9.24788641565,0,5746,48.813357
70376,Stuttgart,48.8161332679,9.20335356451,10,25718,7.055928
74385,Pleidelsheim,48.9589159924,9.21131536314,1,6227,8.858168
34560,Fritzlar,51.1433481542,9.26132034271,7,14512,88.789921
63877,Sailauf,50.0369684145,9.26606167827,1,3560,21.523584
70734,Fellbach,48.8002397546,9.28426497266,2,17828,11.296017
88512,Mengen,47.9925132061,9.30232593141,3,9881,49.746862
34590,Wabern,51.093781068,9.35604791676,1,7367,51.270987
36341,Lauterbach,50.6439908068,9.37613742717,5,13289,101.113244
63874,Dammbach,49.8649682601,9.34342119883,1,1819,32.86815
88709,Meersburg,47.7088047089,9.27950763492,4,6819,14.970704
88090,Immenstaad am Bodensee,47.674047324,9.36408929063,5,6106,9.217327
72532,Gomadingen,48.3874877074,9.40045049614,0,2258,45.785681
74182,Obersulm,49.1319526928,9.38753048563,0,13377,31.133823
73776,Altbach,48.7260228414,9.38026922797,2,5774,3.336122
34132,Kassel,51.2851297405,9.41534175018,0,16475,14.27493
72525,Münsingen,48.4043695702,9.52415445439,7,14026,181.461015
13059,Berlin Wartenberg,52.5808595567,13.5216896688,0,14495,6.383668
13057,Berlin Falkenberg,52.5716426616,13.5417322499,0,16106,4.711959
4928,"Plessa, Schraden",51.4626050015,13.6382175196,0,3436,69.291661
1097,Dresden,51.0668156027,13.7412926873,1,14821,3.297752
1326,Dresden,51.0260863011,13.8575635148,0,10802,15.591166
15344,Strausberg,52.5666744401,13.9004408885,11,25565,68.082893
15913,Straupitz,51.9911223614,14.0938513637,1,9845,509.859643
3099,Kolkwitz,51.7542294795,14.1990791004,1,9364,105.060477
17375,"Vogelsang-Warsin, Meiersberg, Mönkebude u.a.",53.6940985049,13.995310683,2,5740,226.826648
3055,Cottbus,51.813523737,14.3090505005,0,3613,19.080204
49406,"Barnstorf, Eydelstedt, Drentwede",52.70213107,8.54466290273,4,9013,156.539081
78664,Eschbronn,48.1914019366,8.45069744977,0,2087,10.954421
35216,Biedenkopf,50.921694169,8.53280732535,8,13706,88.916311
32257,Bünde,52.2067588595,8.56532636333,13,45531,59.263781
68239,Mannheim,49.4587445792,8.55557755317,1,15027,8.892873
33689,Bielefeld,51.9439254475,8.58856808164,9,20957,25.123155
35633,Lahnau,50.5900925576,8.56608519139,0,8102,24.196911
78652,Deißlingen,48.1097942919,8.59992135658,4,5983,32.142583
64625,Bensheim,49.6930301571,8.62373301808,28,39242,57.51189
32120,Hiddenhausen,52.1557747773,8.63567099355,3,19861,23.847622
78647,Trossingen,48.0745612471,8.63966296198,2,15053,24.188491
75053,Gondelsheim,49.0565228003,8.6443942982,3,3365,14.855186
61169,Friedberg (Hessen),50.3271891083,8.75033338466,8,27355,50.123081
60323,Frankfurt am Main,50.1246784822,8.66377057311,3,8529,1.652708
76684,Östringen,49.1898413202,8.75224429658,4,12518,53.241643
61231,Bad Nauheim,50.375459247,8.74903050851,10,30209,32.540072
78559,Gosheim,48.1360856102,8.76292852765,0,3869,9.317399
35463,Fernwald,50.5622912937,8.77769387256,1,6478,21.380089
27726,Worpswede,53.251366356,8.94639347254,2,9311,79.600441
75447,Sternenfels,49.034688273,8.86259879291,1,2763,17.29759
71116,Gärtringen,48.6399989751,8.89794719089,5,11525,20.121971
78269,Volkertshausen,47.823181047,8.86787299249,0,2888,5.141024
78603,Renquishausen,48.0847646478,8.89198383095,0,733,7.717966
25852,Bordelum,54.6444768839,8.92120555361,2,1554,22.049996
32805,Horn-Bad Meinberg,51.8702606896,8.96913819769,6,17417,90.06273
64753,Brombachtal,49.7333758551,8.9456281396,2,3603,20.482374
88637,"Leibertingen, Buchheim",48.0300864565,9.02139608574,0,2844,65.204935
78333,Stockach,47.8556503689,9.01642008118,3,16077,69.820823
72070,Tübingen,48.5219756335,9.00606127462,4,22230,24.325101
31621,Pennigsehl,52.6356120643,9.01691811582,0,1330,24.201104
72072,Tübingen,48.4914278153,9.04364029862,22,24633,34.561648
35329,Gemünden (Felda),50.6866749912,9.08904521616,0,2908,54.667503
72393,Burladingen,48.3143098102,9.11848794434,1,12291,123.219161
72074,Tübingen,48.5603594148,9.08275899642,6,17761,35.330712
63594,Hasselroth,50.164278066,9.10460385386,0,7273,18.84686
31711,Luhden,52.2276938692,9.0871901883,0,1094,4.005705
31608,Marklohe,52.662267084,9.13703116164,2,4472,32.889212
74855,Haßmersheim,49.3021238009,9.11948662961,0,4860,19.160351
74838,Limbach,49.4689471814,9.19608394962,0,4486,43.578629
72141,Walddorfhäslach,48.5907006067,9.16585208597,1,4778,14.467618
70199,Stuttgart,48.757585772,9.14625278502,4,16111,3.236546
63820,Elsenfeld,49.8337634266,9.2014278399,1,8983,28.436974
31632,Husum,52.5718612076,9.25645760859,0,2356,39.090006
74223,Flein,49.0996314094,9.22626274329,5,6454,8.488016
